"","row","column","cor","pval"
"285083","Glyma.06G052600","Glyma.09G023600",0.99,1.82e-05
"285091","Glyma.06G069300","Glyma.09G023600",0.991,1.49e-05
"285103","Glyma.06G101500","Glyma.09G023600",0.998,3.01e-07
"285108","Glyma.06G111000","Glyma.09G023600",0.996,2.13e-06
"285116","Glyma.06G133600","Glyma.09G023600",0.991,1.54e-05
"285121","Glyma.06G145500","Glyma.09G023600",0.991,1.49e-05
"285122","Glyma.06G148700","Glyma.09G023600",0.992,9.68e-06
"285138","Glyma.06G189600","Glyma.09G023600",0.99,1.78e-05
"285143","Glyma.06G205400","Glyma.09G023600",0.991,1.55e-05
"285151","Glyma.06G231500","Glyma.09G023600",0.993,7.05e-06
"285171","Glyma.07G011300","Glyma.09G023600",0.995,3.53e-06
"285172","Glyma.07G014800","Glyma.09G023600",0.99,1.74e-05
"285180","Glyma.07G032200","Glyma.09G023600",0.993,9.28e-06
"285181","Glyma.07G035000","Glyma.09G023600",0.994,6.29e-06
"285195","Glyma.07G061300","Glyma.09G023600",0.992,1.22e-05
"285196","Glyma.07G062100","Glyma.09G023600",0.996,2.15e-06
"285201","Glyma.07G082700","Glyma.09G023600",0.992,1.24e-05
"285207","Glyma.07G100400","Glyma.09G023600",0.993,7.43e-06
"285208","Glyma.07G102500","Glyma.09G023600",0.997,1.21e-06
"285210","Glyma.07G103500","Glyma.09G023600",0.992,1.14e-05
"285215","Glyma.07G110900","Glyma.09G023600",0.993,8.97e-06
"285223","Glyma.07G149600","Glyma.09G023600",0.99,1.83e-05
"285226","Glyma.07G157400","Glyma.09G023600",0.997,1.06e-06
"285231","Glyma.07G179700","Glyma.09G023600",0.999,7.55e-08
"285232","Glyma.07G180000","Glyma.09G023600",0.996,1.68e-06
"285235","Glyma.07G192200","Glyma.09G023600",0.991,1.6e-05
"285236","Glyma.07G195900","Glyma.09G023600",0.996,2.08e-06
"285260","Glyma.08G005200","Glyma.09G023600",0.991,1.47e-05
"285267","Glyma.08G014800","Glyma.09G023600",0.998,3.13e-07
"285275","Glyma.08G028100","Glyma.09G023600",0.994,6.49e-06
"285276","Glyma.08G029500","Glyma.09G023600",0.996,1.68e-06
"285281","Glyma.08G049400","Glyma.09G023600",0.992,1.06e-05
"285283","Glyma.08G054700","Glyma.09G023600",0.993,6.58e-06
"285285","Glyma.08G055700","Glyma.09G023600",0.995,4.22e-06
"285286","Glyma.08G056500","Glyma.09G023600",0.99,1.79e-05
"285296","Glyma.08G085900","Glyma.09G023600",0.994,5.81e-06
"285303","Glyma.08G115600","Glyma.09G023600",0.997,1.15e-06
"285305","Glyma.08G118000","Glyma.09G023600",0.994,5.09e-06
"285309","Glyma.08G121600","Glyma.09G023600",0.99,1.74e-05
"285312","Glyma.08G131700","Glyma.09G023600",0.996,1.4e-06
"285313","Glyma.08G136500","Glyma.09G023600",0.997,1.07e-06
"285315","Glyma.08G140900","Glyma.09G023600",0.992,9.32e-06
"285317","Glyma.08G145400","Glyma.09G023600",0.993,8.14e-06
"285321","Glyma.08G171500","Glyma.09G023600",0.992,1.13e-05
"285323","Glyma.08G185800","Glyma.09G023600",0.998,5.19e-07
"285329","Glyma.08G193500","Glyma.09G023600",0.991,1.34e-05
"285334","Glyma.08G213100","Glyma.09G023600",0.995,3.23e-06
"285348","Glyma.08G249900","Glyma.09G023600",0.991,1.58e-05
"285361","Glyma.08G288800","Glyma.09G023600",0.991,1.4e-05
"285373","Glyma.08G322800","Glyma.09G023600",0.998,3.97e-07
"285399","Glyma.01G021300","Glyma.09G026100",0.993,6.61e-06
"285400","Glyma.01G021400","Glyma.09G026100",0.991,1.38e-05
"285446","Glyma.01G164500","Glyma.09G026100",0.996,1.84e-06
"285449","Glyma.01G170200","Glyma.09G026100",0.991,1.51e-05
"285481","Glyma.02G036500","Glyma.09G026100",0.998,1.7e-07
"285491","Glyma.02G069800","Glyma.09G026100",0.998,1.85e-07
"285522","Glyma.02G218100","Glyma.09G026100",0.995,3.29e-06
"285537","Glyma.02G260600","Glyma.09G026100",0.998,3.02e-07
"285548","Glyma.02G279300","Glyma.09G026100",0.996,2.01e-06
"285556","Glyma.02G292800","Glyma.09G026100",0.992,1.16e-05
"285559","Glyma.02G295100","Glyma.09G026100",0.993,8.22e-06
"285584","Glyma.03G091200","Glyma.09G026100",0.992,1.08e-05
"285597","Glyma.03G140700","Glyma.09G026100",0.991,1.3e-05
"285601","Glyma.03G150700","Glyma.09G026100",0.995,2.73e-06
"285651","Glyma.04G015300","Glyma.09G026100",0.991,1.4e-05
"285665","Glyma.04G066900","Glyma.09G026100",0.992,9.32e-06
"285686","Glyma.04G122900","Glyma.09G026100",0.995,4.18e-06
"285690","Glyma.04G147100","Glyma.09G026100",0.991,1.32e-05
"285699","Glyma.04G173100","Glyma.09G026100",0.993,7.18e-06
"285707","Glyma.04G194500","Glyma.09G026100",0.995,2.61e-06
"285743","Glyma.05G031300","Glyma.09G026100",0.991,1.6e-05
"285752","Glyma.05G063800","Glyma.09G026100",0.992,1.14e-05
"285767","Glyma.05G132900","Glyma.09G026100",0.99,1.8e-05
"285777","Glyma.05G151100","Glyma.09G026100",0.993,7.61e-06
"285789","Glyma.05G183100","Glyma.09G026100",0.991,1.38e-05
"285813","Glyma.05G237000","Glyma.09G026100",0.994,5.4e-06
"285825","Glyma.06G015600","Glyma.09G026100",0.992,1.25e-05
"285850","Glyma.06G077700","Glyma.09G026100",0.991,1.38e-05
"285864","Glyma.06G118100","Glyma.09G026100",0.992,1.23e-05
"285875","Glyma.06G142400","Glyma.09G026100",0.991,1.64e-05
"285887","Glyma.06G169700","Glyma.09G026100",0.996,1.91e-06
"285888","Glyma.06G170800","Glyma.09G026100",0.991,1.49e-05
"285920","Glyma.07G002300","Glyma.09G026100",0.991,1.66e-05
"285925","Glyma.07G010300","Glyma.09G026100",0.994,4.65e-06
"285932","Glyma.07G024100","Glyma.09G026100",0.99,1.71e-05
"285976","Glyma.07G130400","Glyma.09G026100",0.991,1.48e-05
"286008","Glyma.07G256500","Glyma.09G026100",0.993,6.97e-06
"286011","Glyma.07G266400","Glyma.09G026100",0.992,9.82e-06
"286012","Glyma.07G271700","Glyma.09G026100",0.992,1.11e-05
"286020","Glyma.08G011600","Glyma.09G026100",0.996,2.19e-06
"286086","Glyma.08G207300","Glyma.09G026100",0.992,1.12e-05
"286095","Glyma.08G222100","Glyma.09G026100",0.991,1.59e-05
"286106","Glyma.08G257600","Glyma.09G026100",0.995,3.04e-06
"286108","Glyma.08G257800","Glyma.09G026100",0.997,1.11e-06
"286117","Glyma.08G292700","Glyma.09G026100",0.999,1.1e-08
"286130","Glyma.08G334700","Glyma.09G026100",0.99,1.72e-05
"286132","Glyma.08G335700","Glyma.09G026100",0.997,6.55e-07
"286145","Glyma.09G020100","Glyma.09G026100",0.996,1.4e-06
"286904","Glyma.01G001300","Glyma.09G044300",0.992,9.51e-06
"286939","Glyma.01G117800","Glyma.09G044300",0.994,5.4e-06
"287059","Glyma.02G274900","Glyma.09G044300",0.991,1.56e-05
"287117","Glyma.03G164400","Glyma.09G044300",0.99,1.75e-05
"287129","Glyma.03G191700","Glyma.09G044300",0.995,2.78e-06
"287221","Glyma.04G195200","Glyma.09G044300",0.991,1.49e-05
"287250","Glyma.05G025900","Glyma.09G044300",0.992,1.04e-05
"287424","Glyma.06G277500","Glyma.09G044300",0.994,4.95e-06
"287427","Glyma.06G292500","Glyma.09G044300",0.99,1.76e-05
"287438","Glyma.07G010300","Glyma.09G044300",0.991,1.61e-05
"287445","Glyma.07G024100","Glyma.09G044300",0.994,5.81e-06
"287456","Glyma.07G049100","Glyma.09G044300",0.993,6.79e-06
"287489","Glyma.07G130400","Glyma.09G044300",0.991,1.55e-05
"287518","Glyma.07G247100","Glyma.09G044300",0.993,7.14e-06
"287593","Glyma.08G187500","Glyma.09G044300",0.998,3.3e-07
"287623","Glyma.08G274200","Glyma.09G044300",0.99,1.84e-05
"287639","Glyma.08G313100","Glyma.09G044300",0.992,1.06e-05
"287693","Glyma.01G095500","Glyma.09G046000",0.995,2.68e-06
"287703","Glyma.01G133000","Glyma.09G046000",0.998,4.68e-07
"287712","Glyma.01G157600","Glyma.09G046000",0.99,1.84e-05
"287727","Glyma.01G197800","Glyma.09G046000",0.998,5.1e-07
"287758","Glyma.02G061400","Glyma.09G046000",0.997,1.01e-06
"287806","Glyma.02G257200","Glyma.09G046000",0.994,4.93e-06
"287837","Glyma.03G002900","Glyma.09G046000",0.99,1.69e-05
"287879","Glyma.03G176400","Glyma.09G046000",0.997,1.26e-06
"287918","Glyma.04G012900","Glyma.09G046000",0.998,2.51e-07
"287919","Glyma.04G013000","Glyma.09G046000",0.995,3.12e-06
"287930","Glyma.04G033900","Glyma.09G046000",0.99,1.75e-05
"287967","Glyma.04G170400","Glyma.09G046000",0.992,1.01e-05
"287968","Glyma.04G170500","Glyma.09G046000",0.993,7.06e-06
"287990","Glyma.04G213200","Glyma.09G046000",0.991,1.32e-05
"287992","Glyma.04G219500","Glyma.09G046000",0.995,4.03e-06
"288006","Glyma.05G014000","Glyma.09G046000",0.991,1.57e-05
"288016","Glyma.05G039900","Glyma.09G046000",0.997,1.05e-06
"288063","Glyma.05G191400","Glyma.09G046000",0.993,8.55e-06
"288072","Glyma.05G210400","Glyma.09G046000",0.994,6.32e-06
"288078","Glyma.05G222700","Glyma.09G046000",0.99,1.79e-05
"288087","Glyma.05G247300","Glyma.09G046000",0.992,1.04e-05
"288107","Glyma.06G045500","Glyma.09G046000",0.993,7.86e-06
"288109","Glyma.06G052600","Glyma.09G046000",0.995,3.27e-06
"288129","Glyma.06G101500","Glyma.09G046000",0.99,1.73e-05
"288164","Glyma.06G189600","Glyma.09G046000",0.994,5e-06
"288220","Glyma.07G060700","Glyma.09G046000",0.991,1.42e-05
"288221","Glyma.07G061300","Glyma.09G046000",0.998,3.76e-07
"288233","Glyma.07G100400","Glyma.09G046000",0.992,1.08e-05
"288234","Glyma.07G102500","Glyma.09G046000",0.99,1.81e-05
"288236","Glyma.07G103500","Glyma.09G046000",0.996,2.3e-06
"288241","Glyma.07G110900","Glyma.09G046000",0.994,5.18e-06
"288251","Glyma.07G156500","Glyma.09G046000",0.991,1.62e-05
"288257","Glyma.07G179700","Glyma.09G046000",0.992,1.03e-05
"288261","Glyma.07G192200","Glyma.09G046000",0.992,1.05e-05
"288293","Glyma.08G014800","Glyma.09G046000",0.992,1.25e-05
"288301","Glyma.08G028100","Glyma.09G046000",0.996,1.6e-06
"288302","Glyma.08G029500","Glyma.09G046000",0.992,1.18e-05
"288311","Glyma.08G055700","Glyma.09G046000",0.995,3.37e-06
"288339","Glyma.08G136500","Glyma.09G046000",0.996,1.82e-06
"288341","Glyma.08G140900","Glyma.09G046000",0.997,1.19e-06
"288349","Glyma.08G185800","Glyma.09G046000",0.992,1.27e-05
"288380","Glyma.08G262800","Glyma.09G046000",0.99,1.73e-05
"288399","Glyma.08G322800","Glyma.09G046000",0.992,1.19e-05
"288417","Glyma.09G023600","Glyma.09G046000",0.993,7.05e-06
"288499","Glyma.02G003300","Glyma.09G059600",0.99,1.76e-05
"288509","Glyma.02G035600","Glyma.09G059600",0.992,1.02e-05
"288521","Glyma.02G069800","Glyma.09G059600",0.992,1e-05
"288536","Glyma.02G139500","Glyma.09G059600",0.99,1.9e-05
"288570","Glyma.02G264800","Glyma.09G059600",0.99,1.71e-05
"288586","Glyma.02G292800","Glyma.09G059600",0.995,3.04e-06
"288601","Glyma.03G027400","Glyma.09G059600",0.999,8.62e-08
"288614","Glyma.03G091200","Glyma.09G059600",0.99,1.91e-05
"288616","Glyma.03G102900","Glyma.09G059600",0.995,3.35e-06
"288617","Glyma.03G109500","Glyma.09G059600",0.995,3.72e-06
"288716","Glyma.04G122900","Glyma.09G059600",0.991,1.6e-05
"288735","Glyma.04G193400","Glyma.09G059600",0.995,2.82e-06
"288736","Glyma.04G193500","Glyma.09G059600",0.999,1.15e-07
"288737","Glyma.04G194500","Glyma.09G059600",0.994,4.51e-06
"288755","Glyma.04G231600","Glyma.09G059600",0.994,6.41e-06
"288782","Glyma.05G063800","Glyma.09G059600",0.995,2.65e-06
"288794","Glyma.05G114900","Glyma.09G059600",0.992,1.18e-05
"288798","Glyma.05G138600","Glyma.09G059600",0.991,1.28e-05
"288803","Glyma.05G146500","Glyma.09G059600",0.991,1.53e-05
"288808","Glyma.05G152100","Glyma.09G059600",0.99,1.87e-05
"288842","Glyma.05G232600","Glyma.09G059600",0.997,7.54e-07
"288865","Glyma.06G034100","Glyma.09G059600",0.992,1.1e-05
"288905","Glyma.06G142400","Glyma.09G059600",0.995,3.52e-06
"288919","Glyma.06G172400","Glyma.09G059600",0.993,8.33e-06
"288935","Glyma.06G228800","Glyma.09G059600",0.993,8.72e-06
"288959","Glyma.07G020000","Glyma.09G059600",0.994,4.35e-06
"288960","Glyma.07G020900","Glyma.09G059600",0.991,1.31e-05
"288989","Glyma.07G087500","Glyma.09G059600",0.997,1.17e-06
"288999","Glyma.07G107100","Glyma.09G059600",0.994,5.55e-06
"289003","Glyma.07G117000","Glyma.09G059600",0.997,1.07e-06
"289018","Glyma.07G182300","Glyma.09G059600",0.99,1.72e-05
"289023","Glyma.07G201300","Glyma.09G059600",0.996,1.53e-06
"289041","Glyma.07G266400","Glyma.09G059600",0.995,2.62e-06
"289056","Glyma.08G022500","Glyma.09G059600",0.995,3.6e-06
"289065","Glyma.08G040000","Glyma.09G059600",0.993,8.11e-06
"289154","Glyma.08G311600","Glyma.09G059600",0.992,1.04e-05
"289160","Glyma.08G334700","Glyma.09G059600",0.995,4.03e-06
"289166","Glyma.08G362900","Glyma.09G059600",0.997,7.57e-07
"289192","Glyma.01G025100","Glyma.09G065600",0.992,1.04e-05
"289196","Glyma.01G028900","Glyma.09G065600",0.991,1.55e-05
"289235","Glyma.01G164300","Glyma.09G065600",0.994,4.64e-06
"289254","Glyma.01G236600","Glyma.09G065600",0.994,4.67e-06
"289267","Glyma.02G032800","Glyma.09G065600",0.992,9.64e-06
"289269","Glyma.02G035600","Glyma.09G065600",0.998,4.27e-07
"289271","Glyma.02G036500","Glyma.09G065600",0.994,4.58e-06
"289281","Glyma.02G069800","Glyma.09G065600",0.995,3.98e-06
"289313","Glyma.02G220000","Glyma.09G065600",0.991,1.54e-05
"289327","Glyma.02G260600","Glyma.09G065600",0.992,1.01e-05
"289336","Glyma.02G274900","Glyma.09G065600",0.996,2.58e-06
"289346","Glyma.02G292800","Glyma.09G065600",0.999,2.83e-08
"289361","Glyma.03G027400","Glyma.09G065600",0.992,1.26e-05
"289373","Glyma.03G086400","Glyma.09G065600",0.992,9.66e-06
"289374","Glyma.03G091200","Glyma.09G065600",0.998,4.17e-07
"289376","Glyma.03G102900","Glyma.09G065600",0.991,1.66e-05
"289377","Glyma.03G109500","Glyma.09G065600",0.996,1.7e-06
"289391","Glyma.03G150700","Glyma.09G065600",0.997,9.47e-07
"289394","Glyma.03G164400","Glyma.09G065600",0.993,7.34e-06
"289406","Glyma.03G191700","Glyma.09G065600",0.994,4.94e-06
"289427","Glyma.03G261000","Glyma.09G065600",0.991,1.37e-05
"289436","Glyma.04G010500","Glyma.09G065600",0.994,6.32e-06
"289441","Glyma.04G015300","Glyma.09G065600",0.996,1.88e-06
"289476","Glyma.04G122900","Glyma.09G065600",0.991,1.34e-05
"289496","Glyma.04G193500","Glyma.09G065600",0.993,6.59e-06
"289497","Glyma.04G194500","Glyma.09G065600",0.995,3.64e-06
"289498","Glyma.04G195200","Glyma.09G065600",0.995,4.21e-06
"289515","Glyma.04G231600","Glyma.09G065600",0.991,1.33e-05
"289522","Glyma.05G003600","Glyma.09G065600",0.991,1.51e-05
"289524","Glyma.05G012300","Glyma.09G065600",0.994,4.61e-06
"289533","Glyma.05G031300","Glyma.09G065600",0.993,7.3e-06
"289540","Glyma.05G055500","Glyma.09G065600",0.99,1.85e-05
"289554","Glyma.05G114900","Glyma.09G065600",0.992,1.19e-05
"289557","Glyma.05G132900","Glyma.09G065600",0.992,1.21e-05
"289564","Glyma.05G146800","Glyma.09G065600",0.99,1.79e-05
"289571","Glyma.05G157600","Glyma.09G065600",0.993,8.48e-06
"289610","Glyma.06G007900","Glyma.09G065600",0.993,7.12e-06
"289615","Glyma.06G015600","Glyma.09G065600",0.992,1.15e-05
"289635","Glyma.06G068400","Glyma.09G065600",0.996,1.51e-06
"289641","Glyma.06G083700","Glyma.09G065600",0.99,1.77e-05
"289665","Glyma.06G142400","Glyma.09G065600",0.997,1.15e-06
"289695","Glyma.06G228800","Glyma.09G065600",0.998,3.1e-07
"289701","Glyma.06G277500","Glyma.09G065600",0.998,3.02e-07
"289710","Glyma.07G002300","Glyma.09G065600",0.997,6.33e-07
"289715","Glyma.07G010300","Glyma.09G065600",0.997,8.46e-07
"289719","Glyma.07G020000","Glyma.09G065600",0.998,2.31e-07
"289722","Glyma.07G024100","Glyma.09G065600",0.994,4.76e-06
"289734","Glyma.07G049600","Glyma.09G065600",0.991,1.6e-05
"289746","Glyma.07G082700","Glyma.09G065600",0.991,1.61e-05
"289749","Glyma.07G087500","Glyma.09G065600",0.998,3.55e-07
"289750","Glyma.07G090200","Glyma.09G065600",0.991,1.54e-05
"289759","Glyma.07G107100","Glyma.09G065600",0.998,3.64e-07
"289766","Glyma.07G130400","Glyma.09G065600",0.99,1.71e-05
"289772","Glyma.07G160500","Glyma.09G065600",0.998,4.96e-07
"289778","Glyma.07G182300","Glyma.09G065600",0.994,5.6e-06
"289790","Glyma.07G220900","Glyma.09G065600",0.994,4.65e-06
"289801","Glyma.07G266400","Glyma.09G065600",0.995,3.08e-06
"289802","Glyma.07G271700","Glyma.09G065600",0.996,1.62e-06
"289816","Glyma.08G022500","Glyma.09G065600",0.991,1.57e-05
"289852","Glyma.08G119100","Glyma.09G065600",0.993,6.91e-06
"289885","Glyma.08G222100","Glyma.09G065600",0.992,9.46e-06
"289886","Glyma.08G222400","Glyma.09G065600",0.993,7.97e-06
"289887","Glyma.08G225500","Glyma.09G065600",0.998,3.37e-07
"289891","Glyma.08G243000","Glyma.09G065600",0.991,1.63e-05
"289898","Glyma.08G257800","Glyma.09G065600",0.997,1.34e-06
"289904","Glyma.08G286200","Glyma.09G065600",0.994,4.82e-06
"289907","Glyma.08G292700","Glyma.09G065600",0.991,1.35e-05
"289914","Glyma.08G311600","Glyma.09G065600",0.997,1.35e-06
"289920","Glyma.08G334700","Glyma.09G065600",0.997,1.36e-06
"289923","Glyma.08G346500","Glyma.09G065600",0.99,1.83e-05
"289927","Glyma.09G001600","Glyma.09G065600",0.991,1.67e-05
"289935","Glyma.09G020100","Glyma.09G065600",0.991,1.34e-05
"289937","Glyma.09G026100","Glyma.09G065600",0.993,8.03e-06
"289941","Glyma.09G059600","Glyma.09G065600",0.992,9.57e-06
"289944","Glyma.01G006400","Glyma.09G065700",0.996,1.89e-06
"289967","Glyma.01G058000","Glyma.09G065700",0.998,5.62e-07
"289973","Glyma.01G095500","Glyma.09G065700",0.996,2.33e-06
"289975","Glyma.01G107500","Glyma.09G065700",0.993,7.94e-06
"289983","Glyma.01G133000","Glyma.09G065700",0.991,1.66e-05
"289987","Glyma.01G151700","Glyma.09G065700",0.993,8.09e-06
"289994","Glyma.01G159800","Glyma.09G065700",0.995,2.64e-06
"290007","Glyma.01G197800","Glyma.09G065700",0.991,1.54e-05
"290010","Glyma.01G218800","Glyma.09G065700",0.996,2.13e-06
"290011","Glyma.01G219600","Glyma.09G065700",0.996,1.41e-06
"290012","Glyma.01G225200","Glyma.09G065700",0.994,5.31e-06
"290025","Glyma.02G017400","Glyma.09G065700",0.995,2.71e-06
"290028","Glyma.02G032800","Glyma.09G065700",0.992,1.24e-05
"290031","Glyma.02G036300","Glyma.09G065700",0.99,1.68e-05
"290034","Glyma.02G038100","Glyma.09G065700",0.991,1.29e-05
"290038","Glyma.02G061400","Glyma.09G065700",0.992,1.03e-05
"290061","Glyma.02G189600","Glyma.09G065700",0.993,7.41e-06
"290070","Glyma.02G212700","Glyma.09G065700",0.991,1.64e-05
"290075","Glyma.02G220700","Glyma.09G065700",0.991,1.65e-05
"290079","Glyma.02G238200","Glyma.09G065700",0.998,2.8e-07
"290081","Glyma.02G244700","Glyma.09G065700",0.994,4.58e-06
"290084","Glyma.02G251600","Glyma.09G065700",0.997,7.42e-07
"290086","Glyma.02G257200","Glyma.09G065700",0.997,8.87e-07
"290109","Glyma.02G294500","Glyma.09G065700",0.991,1.62e-05
"290119","Glyma.03G006900","Glyma.09G065700",0.991,1.65e-05
"290144","Glyma.03G137300","Glyma.09G065700",0.993,7.33e-06
"290149","Glyma.03G142500","Glyma.09G065700",0.995,3.31e-06
"290157","Glyma.03G169500","Glyma.09G065700",0.991,1.67e-05
"290159","Glyma.03G176400","Glyma.09G065700",0.992,1.15e-05
"290160","Glyma.03G178100","Glyma.09G065700",0.995,2.73e-06
"290163","Glyma.03G189300","Glyma.09G065700",0.993,9.24e-06
"290168","Glyma.03G192100","Glyma.09G065700",0.993,8.08e-06
"290171","Glyma.03G217000","Glyma.09G065700",0.995,2.92e-06
"290173","Glyma.03G219300","Glyma.09G065700",0.995,2.99e-06
"290174","Glyma.03G226400","Glyma.09G065700",0.991,1.45e-05
"290176","Glyma.03G229200","Glyma.09G065700",0.991,1.47e-05
"290191","Glyma.04G001500","Glyma.09G065700",0.997,1.07e-06
"290198","Glyma.04G012900","Glyma.09G065700",0.992,1.21e-05
"290200","Glyma.04G013200","Glyma.09G065700",0.991,1.56e-05
"290203","Glyma.04G017000","Glyma.09G065700",0.992,1.17e-05
"290207","Glyma.04G026000","Glyma.09G065700",0.992,1.03e-05
"290217","Glyma.04G067700","Glyma.09G065700",0.992,1.23e-05
"290218","Glyma.04G071400","Glyma.09G065700",0.997,6.78e-07
"290219","Glyma.04G076500","Glyma.09G065700",0.996,1.73e-06
"290236","Glyma.04G122700","Glyma.09G065700",0.996,1.75e-06
"290244","Glyma.04G154000","Glyma.09G065700",0.992,1.07e-05
"290245","Glyma.04G157200","Glyma.09G065700",0.994,6.37e-06
"290248","Glyma.04G170500","Glyma.09G065700",0.998,5.61e-07
"290249","Glyma.04G172300","Glyma.09G065700",0.995,3.14e-06
"290251","Glyma.04G174800","Glyma.09G065700",0.997,6.1e-07
"290260","Glyma.04G196500","Glyma.09G065700",0.994,6.18e-06
"290272","Glyma.04G219500","Glyma.09G065700",0.993,8.42e-06
"290275","Glyma.04G231500","Glyma.09G065700",0.993,8.3e-06
"290278","Glyma.04G242100","Glyma.09G065700",0.991,1.37e-05
"290283","Glyma.05G003600","Glyma.09G065700",0.993,7.78e-06
"290292","Glyma.05G029800","Glyma.09G065700",0.993,8.5e-06
"290293","Glyma.05G030100","Glyma.09G065700",0.996,1.55e-06
"290302","Glyma.05G055600","Glyma.09G065700",0.993,7.21e-06
"290310","Glyma.05G105800","Glyma.09G065700",0.991,1.6e-05
"290318","Glyma.05G132900","Glyma.09G065700",0.992,9.76e-06
"290340","Glyma.05G183100","Glyma.09G065700",0.993,8.82e-06
"290341","Glyma.05G184200","Glyma.09G065700",0.994,4.32e-06
"290346","Glyma.05G197900","Glyma.09G065700",0.991,1.34e-05
"290358","Glyma.05G222700","Glyma.09G065700",0.995,3.62e-06
"290365","Glyma.05G239100","Glyma.09G065700",0.995,3.43e-06
"290373","Glyma.06G013100","Glyma.09G065700",0.991,1.52e-05
"290379","Glyma.06G017500","Glyma.09G065700",0.993,8.78e-06
"290387","Glyma.06G045500","Glyma.09G065700",0.993,7.51e-06
"290389","Glyma.06G052600","Glyma.09G065700",0.99,1.75e-05
"290394","Glyma.06G063500","Glyma.09G065700",0.993,8.32e-06
"290397","Glyma.06G069300","Glyma.09G065700",0.996,1.75e-06
"290400","Glyma.06G075100","Glyma.09G065700",0.99,1.73e-05
"290415","Glyma.06G118100","Glyma.09G065700",0.99,1.74e-05
"290422","Glyma.06G133600","Glyma.09G065700",0.992,1.21e-05
"290427","Glyma.06G145500","Glyma.09G065700",0.994,5.46e-06
"290437","Glyma.06G169300","Glyma.09G065700",0.997,1.21e-06
"290444","Glyma.06G189600","Glyma.09G065700",0.994,6.27e-06
"290460","Glyma.06G246600","Glyma.09G065700",0.997,7.96e-07
"290484","Glyma.07G029800","Glyma.09G065700",0.994,4.54e-06
"290499","Glyma.07G058700","Glyma.09G065700",0.996,1.94e-06
"290502","Glyma.07G062100","Glyma.09G065700",0.994,4.5e-06
"290513","Glyma.07G100400","Glyma.09G065700",0.992,1.27e-05
"290516","Glyma.07G103500","Glyma.09G065700",0.997,1.25e-06
"290529","Glyma.07G149600","Glyma.09G065700",0.992,9.5e-06
"290537","Glyma.07G179700","Glyma.09G065700",0.992,1.05e-05
"290538","Glyma.07G180000","Glyma.09G065700",0.992,1.11e-05
"290541","Glyma.07G192200","Glyma.09G065700",0.996,2.56e-06
"290546","Glyma.07G212500","Glyma.09G065700",0.991,1.41e-05
"290548","Glyma.07G216200","Glyma.09G065700",0.993,7.27e-06
"290569","Glyma.08G009300","Glyma.09G065700",0.996,2.29e-06
"290582","Glyma.08G029500","Glyma.09G065700",0.994,4.64e-06
"290584","Glyma.08G032200","Glyma.09G065700",0.995,2.98e-06
"290587","Glyma.08G049400","Glyma.09G065700",0.992,1.11e-05
"290605","Glyma.08G102900","Glyma.09G065700",0.997,1.13e-06
"290609","Glyma.08G115600","Glyma.09G065700",0.991,1.49e-05
"290619","Glyma.08G136500","Glyma.09G065700",0.996,1.55e-06
"290626","Glyma.08G163900","Glyma.09G065700",0.993,7.95e-06
"290629","Glyma.08G185800","Glyma.09G065700",0.992,1.06e-05
"290635","Glyma.08G193500","Glyma.09G065700",0.992,1.14e-05
"290640","Glyma.08G213100","Glyma.09G065700",0.994,5.91e-06
"290646","Glyma.08G222100","Glyma.09G065700",0.992,1.22e-05
"290665","Glyma.08G286200","Glyma.09G065700",0.991,1.63e-05
"290667","Glyma.08G288800","Glyma.09G065700",0.994,5.36e-06
"290697","Glyma.09G023600","Glyma.09G065700",0.99,1.77e-05
"290737","Glyma.01G107500","Glyma.09G066000",0.995,3.65e-06
"290739","Glyma.01G117800","Glyma.09G066000",0.996,2.1e-06
"290758","Glyma.01G164300","Glyma.09G066000",0.991,1.3e-05
"290777","Glyma.01G236600","Glyma.09G066000",0.994,4.32e-06
"290780","Glyma.02G000600","Glyma.09G066000",0.991,1.39e-05
"290863","Glyma.02G281700","Glyma.09G066000",0.997,1.34e-06
"290871","Glyma.02G294500","Glyma.09G066000",0.992,1.12e-05
"290874","Glyma.02G307700","Glyma.09G066000",0.997,1.17e-06
"290878","Glyma.02G309400","Glyma.09G066000",0.998,3.88e-07
"290894","Glyma.03G076100","Glyma.09G066000",0.994,5.84e-06
"290909","Glyma.03G139700","Glyma.09G066000",0.995,3.31e-06
"290917","Glyma.03G164400","Glyma.09G066000",0.997,7.84e-07
"290928","Glyma.03G191500","Glyma.09G066000",0.99,1.91e-05
"290929","Glyma.03G191700","Glyma.09G066000",0.993,7.05e-06
"290936","Glyma.03G226400","Glyma.09G066000",0.993,8.83e-06
"290944","Glyma.03G247000","Glyma.09G066000",0.995,4.19e-06
"290950","Glyma.03G261000","Glyma.09G066000",0.995,4.16e-06
"290952","Glyma.04G000300","Glyma.09G066000",0.997,1.21e-06
"290962","Glyma.04G013200","Glyma.09G066000",0.991,1.38e-05
"290983","Glyma.04G082000","Glyma.09G066000",0.998,1.97e-07
"290995","Glyma.04G107900","Glyma.09G066000",0.992,1.01e-05
"291021","Glyma.04G195200","Glyma.09G066000",0.998,3.37e-07
"291028","Glyma.04G203600","Glyma.09G066000",0.993,8.48e-06
"291047","Glyma.05G012300","Glyma.09G066000",0.992,1.06e-05
